-0.57487,0.098282,2.5967,0.99501,-0.016819,-0.098338,-1.7402e-06,-112.37,19.211,511.56,-2.0804e-05,0.00060904,-2.4947e-05
-0.60111,0.10277,2.7162,0.99501,-0.016821,-0.098338,-2.1888e-06,-114.92,19.647,523.27,-2.4576e-05,0.0006895,-2.8448e-05
-0.62795,0.10736,2.8384,0.99502,-0.016823,-0.098339,-2.6845e-06,-117.47,20.083,534.98,-2.4553e-05,0.00076739,-3.1104e-05
-0.65538,0.11205,2.9633,0.99502,-0.016826,-0.098339,-3.2106e-06,-120.02,20.519,546.68,-2.6395e-05,0.00084492,-3.4121e-05
-0.68341,0.11684,3.091,0.99502,-0.016828,-0.09834,-3.7816e-06,-122.57,20.955,558.39,-2.9719e-05,0.00092521,-3.7528e-05
-0.71204,0.12173,3.2215,0.99502,-0.016831,-0.09834,-4.3891e-06,-125.12,21.391,570.1,-2.8384e-05,0.0010018,-3.988e-05
-0.74127,0.12673,3.3547,0.99502,-0.016833,-0.098341,-5.0183e-06,-127.67,21.828,581.81,-3.0303e-05,0.0010791,-4.2904e-05
-0.7711,0.13183,3.4906,0.99503,-0.016836,-0.098342,-5.6862e-06,-130.22,22.264,593.52,-3.2663e-05,0.0011584,-4.6084e-05
-0.80153,0.13703,3.6293,0.99503,-0.016839,-0.098342,-6.3779e-06,-132.77,22.7,605.23,-3.053e-05,0.0012334,-4.8224e-05
-0.83256,0.14234,3.7708,0.99503,-0.016841,-0.098343,-7.0868e-06,-135.32,23.137,616.94,-3.2788e-05,0.0013103,-5.1303e-05
-0.86418,0.14775,3.915,0.99504,-0.016844,-0.098344,-7.8286e-06,-137.87,23.574,628.65,-3.3112e-05,0.0013874,-5.4006e-05
-0.89641,0.15326,4.0619,0.99504,-0.016847,-0.098344,-8.58e-06,-140.42,24.01,640.36,-3.1531e-05,0.0014611,-5.621e-05
-0.92924,0.15887,4.2116,0.99504,-0.01685,-0.098345,-9.3498e-06,-142.97,24.447,652.07,-3.4026e-05,0.0015374,-5.932e-05
-0.96267,0.16459,4.3641,0.99504,-0.016853,-0.098346,-1.0143e-05,-145.52,24.884,663.79,-3.176e-05,0.0016113,-6.1396e-05
-0.9967,0.17041,4.5194,0.99505,-0.016856,-0.098346,-1.0938e-05,-148.07,25.321,675.5,-3.2103e-05,0.0016845,-6.3967e-05
-1.0313,0.17633,4.6774,0.99505,-0.016859,-0.098347,-1.1754e-05,-150.62,25.759,687.22,-3.3279e-05,0.0017592,-6.676e-05
-1.0666,0.18235,4.8382,0.99505,-0.016862,-0.098347,-1.2577e-05,-153.18,26.196,698.94,-3.0434e-05,0.00183,-6.8617e-05
-1.1024,0.18848,5.0017,0.99506,-0.016865,-0.098348,-1.3408e-05,-155.73,26.633,710.66,-3.2305e-05,0.001903,-7.1488e-05
-1.1389,0.19472,5.168,0.99506,-0.016868,-0.098348,-1.4256e-05,-158.28,27.071,722.38,-2.9867e-05,0.0019738,-7.3427e-05
-1.1759,0.20105,5.3371,0.99506,-0.01687,-0.098349,-1.51e-05,-160.83,27.509,734.11,-3.0005e-05,0.0020439,-7.5855e-05
-1.2136,0.20749,5.509,0.99506,-0.016873,-0.09835,-1.5961e-05,-163.38,27.946,745.83,-3.0226e-05,0.0021149,-7.8333e-05
-1.2518,0.21404,5.6836,0.99507,-0.016876,-0.09835,-1.6823e-05,-165.94,28.384,757.56,-2.7865e-05,0.0021825,-8.0178e-05
-1.2907,0.22068,5.8611,0.99507,-0.016879,-0.09835,-1.7692e-05,-168.49,28.822,769.29,-2.9461e-05,0.0022523,-8.2888e-05
-1.3301,0.22744,6.0413,0.99507,-0.016882,-0.098351,-1.857e-05,-171.04,29.26,781.02,-2.6408e-05,0.0023189,-8.4559e-05
-1.3702,0.23429,6.2243,0.99507,-0.016884,-0.098351,-1.9447e-05,-173.6,29.699,792.75,-2.7384e-05,0.0023862,-8.7063e-05
-1.4109,0.24125,6.41,0.99508,-0.016887,-0.098352,-2.0337e-05,-176.15,30.137,804.49,-2.5726e-05,0.0024525,-8.9006e-05
-1.4522,0.24832,6.5986,0.99508,-0.01689,-0.098352,-2.1223e-05,-178.7,30.576,816.22,-2.5054e-05,0.0025172,-9.1088e-05
-1.4941,0.25548,6.79,0.99508,-0.016892,-0.098353,-2.212e-05,-181.26,31.014,827.96,-2.5614e-05,0.0025831,-9.346e-05
-1.5366,0.26276,6.9841,0.99508,-0.016895,-0.098353,-2.3019e-05,-183.81,31.453,839.69,-2.3044e-05,0.0026454,-9.5086e-05
-1.5797,0.27013,7.1811,0.99509,-0.016898,-0.098353,-2.3921e-05,-186.37,31.892,851.43,-2.4438e-05,0.0027097,-9.757e-05
-1.6234,0.27762,7.3808,0.99509,-0.0169,-0.098354,-2.4832e-05,-188.92,32.33,863.17,-2.1668e-05,0.0027709,-9.9118e-05
-1.6677,0.2852,7.5834,0.99509,-0.016903,-0.098354,-2.5741e-05,-191.48,32.769,874.91,-2.2406e-05,0.0028327,-0.00010139
-1.7127,0.29289,7.7887,0.99509,-0.016905,-0.098354,-2.6661e-05,-194.03,33.209,886.65,-2.106e-05,0.0028936,-0.00010321
-1.7582,0.30069,7.9969,0.9951,-0.016907,-0.098354,-2.7579e-05,-196.59,33.648,898.4,-2.0233e-05,0.0029526,-0.00010507
-1.8044,0.30859,8.2078,0.9951,-0.01691,-0.098355,-2.8505e-05,-199.14,34.087,910.14,-2.0975e-05,0.0030129,-0.00010729
-1.8512,0.3166,8.4216,0.9951,-0.016912,-0.098355,-2.9435e-05,-201.7,34.526,921.88,-1.8441e-05,0.0030696,-0.00010873
-1.8985,0.32471,8.6382,0.9951,-0.016914,-0.098355,-3.0366e-05,-204.25,34.965,933.63,-1.9729e-05,0.003128,-0.00011099
-1.9465,0.33292,8.8576,0.99511,-0.016917,-0.098355,-3.1307e-05,-206.81,35.405,945.37,-1.7378e-05,0.0031838,-0.00011244
-1.9951,0.34124,9.0798,0.99511,-0.016919,-0.098355,-3.2246e-05,-209.36,35.844,957.12,-1.774e-05,0.0032395,-0.00011442
-2.0444,0.34967,9.3048,0.99511,-0.016921,-0.098355,-3.3195e-05,-211.92,36.284,968.86,-1.7181e-05,0.0032949,-0.00011622
-2.0942,0.3582,9.5326,0.99511,-0.016923,-0.098356,-3.4144e-05,-214.47,36.724,980.61,-1.5779e-05,0.0033478,-0.00011775
-2.1446,0.36684,9.7632,0.99511,-0.016926,-0.098356,-3.5097e-05,-217.03,37.163,992.36,-1.6935e-05,0.0034023,-0.00011986
-2.1957,0.37558,9.9967,0.99512,-0.016928,-0.098356,-3.6059e-05,-219.58,37.603,1004.1,-1.4411e-05,0.0034533,-0.0001211
-2.2474,0.38443,10.233,0.99512,-0.01693,-0.098356,-3.7018e-05,-222.14,38.043,1015.8,-1.5352e-05,0.0035054,-0.00012308
-2.2996,0.39339,10.472,0.99512,-0.016932,-0.098356,-3.7988e-05,-224.69,38.482,1027.6,-1.3938e-05,0.0035559,-0.00012454
-2.3525,0.40245,10.714,0.99512,-0.016934,-0.098356,-3.8957e-05,-227.25,38.922,1039.3,-1.3406e-05,0.003605,-0.00012612
-2.4061,0.41161,10.959,0.99512,-0.016936,-0.098356,-3.9932e-05,-229.8,39.362,1051.1,-1.4133e-05,0.0036552,-0.00012799
-2.4602,0.42089,11.206,0.99513,-0.016938,-0.098356,-4.0913e-05,-232.35,39.802,1062.8,-1.1875e-05,0.0037018,-0.00012914
-2.5149,0.43026,11.457,0.99513,-0.01694,-0.098356,-4.1892e-05,-234.91,40.242,1074.6,-1.3027e-05,0.00375,-0.00013103
-2.5703,0.43975,11.71,0.99513,-0.016942,-0.098356,-4.2882e-05,-237.46,40.682,1086.3,-1.1201e-05,0.0037958,-0.00013224
-2.6263,0.44934,11.966,0.99513,-0.016944,-0.098356,-4.387e-05,-240.02,41.122,1098.1,-1.12e-05,0.0038411,-0.0001338
-2.6829,0.45904,12.225,0.99513,-0.016946,-0.098356,-4.4864e-05,-242.57,41.562,1109.8,-1.1438e-05,0.0038867,-0.00013542
-2.7401,0.46884,12.487,0.99514,-0.016948,-0.098356,-4.5863e-05,-245.13,42.002,1121.6,-9.6046e-06,0.0039292,-0.00013651
-2.7979,0.47875,12.751,0.99514,-0.01695,-0.098356,-4.6861e-05,-247.68,42.442,1133.3,-1.0789e-05,0.0039733,-0.00013827
-2.8564,0.48876,13.019,0.99514,-0.016952,-0.098355,-4.7869e-05,-250.23,42.882,1145,-8.7919e-06,0.0040145,-0.00013929
-2.9154,0.49889,13.289,0.99514,-0.016953,-0.098355,-4.8874e-05,-252.79,43.322,1156.8,-9.1305e-06,0.004056,-0.00014078
-2.9751,0.50912,13.562,0.99514,-0.016955,-0.098355,-4.9886e-05,-255.34,43.763,1168.5,-8.8983e-06,0.004097,-0.00014215
-3.0354,0.51945,13.838,0.99514,-0.016957,-0.098355,-5.0901e-05,-257.89,44.203,1180.3,-7.5311e-06,0.0041355,-0.0001432
-3.0963,0.52989,14.117,0.99515,-0.016959,-0.098355,-5.1915e-05,-260.44,44.643,1192,-8.6554e-06,0.0041755,-0.00014481
-3.1579,0.54044,14.399,0.99515,-0.01696,-0.098355,-5.2939e-05,-263,45.083,1203.8,-6.6142e-06,0.0042124,-0.00014567
-3.22,0.5511,14.683,0.99515,-0.016962,-0.098355,-5.396e-05,-265.55,45.523,1215.5,-7.1971e-06,0.0042499,-0.00014708
-3.2828,0.56186,14.971,0.99515,-0.016964,-0.098354,-5.4987e-05,-268.1,45.963,1227.2,-6.571e-06,0.0042864,-0.00014821
-3.3462,0.57273,15.261,0.99515,-0.016966,-0.098354,-5.6016e-05,-270.65,46.404,1239,-5.6298e-06,0.0043211,-0.00014922
-3.4103,0.58371,15.554,0.99515,-0.016967,-0.098354,-5.7045e-05,-273.2,46.844,1250.7,-6.6206e-06,0.0043569,-0.00015065
-3.4749,0.59479,15.85,0.99516,-0.016969,-0.098354,-5.8082e-05,-275.75,47.284,1262.4,-4.6221e-06,0.0043896,-0.00015137
-3.5402,0.60599,16.149,0.99516,-0.01697,-0.098353,-5.9116e-05,-278.3,47.724,1274.2,-5.4019e-06,0.0044233,-0.00015269
-3.6061,0.61728,16.45,0.99516,-0.016972,-0.098353,-6.0155e-05,-280.86,48.164,1285.9,-4.4184e-06,0.0044554,-0.0001536
-3.6726,0.62869,16.755,0.99516,-0.016974,-0.098353,-6.1197e-05,-283.41,48.605,1297.6,-3.8981e-06,0.0044863,-0.00015456
-3.7397,0.6402,17.062,0.99516,-0.016975,-0.098353,-6.2237e-05,-285.96,49.045,1309.4,-4.6541e-06,0.004518,-0.00015581
-3.8075,0.65183,17.373,0.99516,-0.016977,-0.098352,-6.3286e-05,-288.5,49.485,1321.1,-2.8069e-06,0.0045466,-0.00015643
-3.8758,0.66355,17.686,0.99516,-0.016978,-0.098352,-6.433e-05,-291.05,49.925,1332.8,-3.739e-06,0.0045766,-0.00015765
-3.9448,0.67539,18.002,0.99517,-0.01698,-0.098352,-6.538e-05,-293.6,50.365,1344.6,-2.424e-06,0.0046044,-0.00015834
-4.0145,0.68734,18.321,0.99517,-0.016981,-0.098351,-6.6431e-05,-296.15,50.805,1356.3,-2.3323e-06,0.0046318,-0.00015927
-4.0847,0.69939,18.642,0.99517,-0.016983,-0.098351,-6.748e-05,-298.7,51.245,1368,-2.6723e-06,0.0046593,-0.00016029
-4.1556,0.71155,18.967,0.99517,-0.016984,-0.098351,-6.8538e-05,-301.25,51.685,1379.7,-1.1637e-06,0.0046842,-0.00016084
-4.2271,0.72382,19.294,0.99517,-0.016986,-0.09835,-6.9589e-05,-303.79,52.125,1391.4,-2.1622e-06,0.0047105,-0.00016195
-4.2992,0.73619,19.625,0.99517,-0.016987,-0.09835,-7.0648e-05,-306.34,52.565,1403.2,-5.8675e-07,0.0047341,-0.00016245
-4.372,0.74867,19.958,0.99517,-0.016989,-0.09835,-7.1705e-05,-308.89,53.005,1414.9,-9.1998e-07,0.0047582,-0.00016335
-4.4453,0.76127,20.294,0.99517,-0.01699,-0.098349,-7.2762e-05,-311.43,53.445,1426.6,-6.3245e-07,0.0047815,-0.00016409
-4.5193,0.77397,20.633,0.99518,-0.016991,-0.098349,-7.3825e-05,-313.98,53.885,1438.3,2.9395e-07,0.004803,-0.00016465
-4.594,0.78677,20.975,0.99518,-0.016993,-0.098349,-7.4882e-05,-316.52,54.325,1450,-6.0304e-07,0.0048257,-0.00016561
-4.6692,0.79969,21.32,0.99518,-0.016994,-0.098348,-7.5947e-05,-319.07,54.765,1461.7,1.0625e-06,0.0048454,-0.00016596
-4.7451,0.81272,21.667,0.99518,-0.016995,-0.098348,-7.7007e-05,-321.61,55.205,1473.4,3.6726e-07,0.0048662,-0.00016682
-4.8216,0.82585,22.018,0.99518,-0.016997,-0.098347,-7.807e-05,-324.16,55.645,1485.2,1.2618e-06,0.0048853,-0.0001673
-4.8988,0.83909,22.371,0.99518,-0.016998,-0.098347,-7.9135e-05,-326.7,56.084,1496.9,1.5608e-06,0.0049038,-0.00016788
-4.9765,0.85244,22.728,0.99518,-0.016999,-0.098346,-8.0195e-05,-329.24,56.524,1508.6,1.065e-06,0.0049227,-0.00016863
-5.0549,0.8659,23.087,0.99518,-0.017,-0.098346,-8.1264e-05,-331.79,56.964,1520.3,2.4931e-06,0.004939,-0.0001689
-5.1339,0.87947,23.449,0.99519,-0.017002,-0.098346,-8.2324e-05,-334.33,57.403,1532,1.5999e-06,0.0049567,-0.00016969
-5.2136,0.89314,23.814,0.99519,-0.017003,-0.098345,-8.3392e-05,-336.87,57.843,1543.7,2.9471e-06,0.0049718,-0.00016995
-5.2939,0.90693,24.182,0.99519,-0.017004,-0.098345,-8.4456e-05,-339.41,58.282,1555.4,2.6587e-06,0.0049876,-0.00017055
-5.3748,0.92082,24.553,0.99519,-0.017005,-0.098344,-8.5518e-05,-341.95,58.722,1567,2.9331e-06,0.0050024,-0.00017101
-5.4563,0.93482,24.926,0.99519,-0.017007,-0.098344,-8.6586e-05,-344.49,59.161,1578.7,3.6874e-06,0.0050159,-0.00017132
-5.5385,0.94893,25.303,0.99519,-0.017008,-0.098343,-8.7646e-05,-347.03,59.6,1590.4,2.9122e-06,0.0050303,-0.00017197
-5.6213,0.96315,25.682,0.99519,-0.017009,-0.098343,-8.8715e-05,-349.57,60.04,1602.1,4.3774e-06,0.0050421,-0.00017209
-5.7047,0.97748,26.065,0.99519,-0.01701,-0.098342,-8.9775e-05,-352.11,60.479,1613.8,3.6584e-06,0.0050551,-0.00017268
-5.7887,0.99192,26.45,0.99519,-0.017011,-0.098342,-9.0839e-05,-354.65,60.918,1625.5,4.6293e-06,0.0050661,-0.00017287
-5.8734,1.0065,26.838,0.9952,-0.017012,-0.098341,-9.1903e-05,-357.18,61.357,1637.2,4.6617e-06,0.0050772,-0.00017324
-5.9588,1.0211,27.229,0.9952,-0.017013,-0.098341,-9.2962e-05,-359.72,61.796,1648.8,4.5223e-06,0.0050879,-0.00017364
-6.0447,1.0359,27.623,0.9952,-0.017014,-0.09834,-9.4027e-05,-362.25,62.235,1660.5,5.5237e-06,0.005097,-0.00017376
-6.1313,1.0508,28.02,0.9952,-0.017015,-0.09834,-9.5083e-05,-364.79,62.674,1672.2,4.7059e-06,0.0051072,-0.00017427
-6.2185,1.0658,28.42,0.9952,-0.017016,-0.098339,-9.6147e-05,-367.32,63.113,1683.8,6.0409e-06,0.0051148,-0.00017427
-6.3063,1.0808,28.822,0.9952,-0.017017,-0.098338,-9.7203e-05,-369.86,63.551,1695.5,5.4921e-06,0.0051236,-0.00017468
