-82.818,14.346,379.82
-83.135,14.402,381.27
-83.452,14.457,382.72
-83.77,14.513,384.17
-84.089,14.568,385.62
-84.408,14.624,387.08
-84.727,14.679,388.54
-85.047,14.735,390
-85.368,14.791,391.47
-85.689,14.847,392.93
-86.01,14.903,394.4
-86.332,14.959,395.87
-86.654,15.016,397.34
-86.977,15.072,398.81
-87.3,15.128,400.29
-87.624,15.185,401.77
-87.948,15.241,403.25
-88.272,15.298,404.73
-88.597,15.355,406.21
-88.923,15.411,407.7
-89.249,15.468,409.18
-89.575,15.525,410.67
-89.902,15.582,412.16
-90.229,15.639,413.66
-90.557,15.697,415.15
-90.885,15.754,416.65
-91.213,15.811,418.15
-91.542,15.869,419.65
-91.872,15.926,421.15
-92.202,15.984,422.66
-92.532,16.041,424.16
-92.863,16.099,425.67
-93.194,16.157,427.18
-93.525,16.215,428.69
-93.857,16.273,430.2
-94.19,16.331,431.72
-94.522,16.389,433.24
-94.856,16.447,434.76
-95.189,16.505,436.28
-95.523,16.564,437.8
-95.858,16.622,439.32
-96.192,16.68,440.85
-96.528,16.739,442.37
-96.863,16.798,443.9
-97.199,16.856,445.43
-97.536,16.915,446.96
-97.872,16.974,448.5
-98.209,17.033,450.03
-98.547,17.092,451.57
-98.885,17.151,453.11
-99.223,17.21,454.65
-99.562,17.269,456.19
-99.901,17.328,457.73
-100.24,17.387,459.28
-100.58,17.447,460.82
-100.92,17.506,462.37
-101.26,17.565,463.92
-101.6,17.625,465.47
-101.94,17.684,467.02
-102.28,17.744,468.57
-102.62,17.804,470.13
-102.97,17.863,471.68
-103.31,17.923,473.24
-103.65,17.983,474.8
-104,18.043,476.36
-104.34,18.103,477.92
-104.68,18.163,479.48
-105.03,18.223,481.04
-105.37,18.283,482.61
-105.71,18.343,484.17
-106.06,18.404,485.74
-106.4,18.464,487.31
-106.75,18.524,488.88
-107.1,18.585,490.45
-107.44,18.645,492.02
-107.79,18.706,493.59
-108.13,18.766,495.16
-108.48,18.827,496.74
-108.83,18.887,498.31
-109.18,18.948,499.89
-109.52,19.009,501.46
-109.87,19.069,503.04
-110.22,19.13,504.62
-110.57,19.191,506.2
-110.92,19.252,507.78
-111.26,19.313,509.36
-111.61,19.374,510.95
-111.96,19.435,512.53
-112.31,19.496,514.11
-112.66,19.557,515.7
-113.01,19.618,517.28
-113.36,19.679,518.87
-113.71,19.74,520.46
-114.06,19.802,522.04
-114.41,19.863,523.63
-114.76,19.924,525.22
-115.11,19.985,526.81
